time,binary,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
1069,0,-0.733706204,1.022983875,-0.071949524,-0.002166668,0.076553829,0.038893889,0.774318518,0.72934325,-0.739852282,0.902372558,0.016682922
1070,0,-0.306945109,1.130527453,0.047219736,-0.006586695,1.328434567,1.580549756,0.662254626,1.305563715,-0.077664735,0.988005492,0.050113237
1071,0,0.024935213,0.988919244,0.045407995,0.050617499,0.984525867,1.020513721,2.536143628,2.74917094,0.079167634,1.213440741,0.030949677
1072,1,0.716801917,1.151850274,-0.057411805,-0.000682777,3.787495236,5.528550534,2.583027539,2.55262139,0.882196938,1.105555612,0.038626926
1073,0,-0.262185518,1.060325131,-0.005753375,-0.027007523,0.971311273,1.114689683,1.816316248,1.944479601,-0.224580587,0.852605136,0.019089924
1074,0,-0.434612412,1.001414643,0.056300188,0.007168508,0.183085486,0.228012639,0.572140356,0.177913789,-0.033430795,1.304931361,-0.036412587
1075,0,1.200216965,1.00876787,0.024783063,0.016075809,2.874958834,2.198117262,1.651224291,1.447024699,0.971376579,1.259738476,0.047342942
1076,1,0.597610521,0.913229724,-0.011929944,0.010651782,0.409662472,0.215036856,0.87060469,0.584740995,0.583148129,1.127224993,0.032226634
1077,1,-0.500664808,1.033187496,0.031714604,-0.016725719,0.212964501,0.209032517,0.216918374,-0.082782126,-0.809222752,1.093192241,0.041752555
1078,0,-0.160190872,1.132860088,-0.034749323,-0.001791409,0.556888238,0.562681133,0.41516938,0.493618752,0.098991863,0.687438932,0.010439253
1079,0,0.340836618,0.976982144,-0.054400188,-0.029255636,0.87034195,0.782772272,1.253116531,0.855766973,0.436674981,1.286428919,0.023549256
1080,0,-0.06079204,1.195763928,-0.048236907,-0.006314441,0.469309501,0.399587469,0.723558644,0.909254636,-0.058637424,1.033858405,0.039976487
1081,0,0.053281187,1.057686461,0.000146173,-0.000153605,2.654562152,2.482413282,1.128162325,0.913692192,0.022272543,1.155807231,0.04635896
1082,0,-0.06976145,0.933157968,-0.020042547,-0.143559294,0.534972034,0.529293245,1.271362631,1.357456778,0.178373943,1.13866759,-0.047456144
1083,0,-0.081521783,0.994169429,0.034191161,0.001620198,2.980309747,2.709634449,0.466743343,0.583828098,0.168630168,0.951285737,-0.027403324
1084,0,0.262247544,0.976721449,-0.053892696,0.220222145,0.134613839,0.129500889,2.297097472,2.444605819,0.390396381,1.214500714,-0.020804836
1085,0,0.326867498,0.965043097,0.012109929,-0.021238063,3.836175208,2.677775124,1.205445621,1.260830446,0.280410359,1.03069523,0.047294585
1086,0,-0.656991322,0.916498767,0.065586808,-0.021117391,0.685710715,0.672808526,0.450517813,0.535928134,-0.457559202,0.716798412,0.010229456
1087,0,-0.124934038,1.043180281,0.003690768,0.027301999,0.842973118,0.711596678,0.933613762,1.001722296,-0.124132972,0.85945899,0.05398503
1088,0,-0.043193622,1.045976666,-0.063081762,0.007444854,1.381117235,1.07015584,1.464216039,1.318107228,0.189846171,0.848964006,-0.023621568
1089,0,0.378345635,0.905813388,0.016944135,-0.002375222,1.236320014,1.298113806,1.060924927,0.8193951,0.773442196,1.010086679,-0.024595326
1090,0,-0.02625363,0.94486732,0.035843772,-0.007845776,1.246345109,0.87014347,0.78505833,1.173200146,0.139062973,1.239739902,0.022888094
1091,0,-0.375868933,1.007357081,0.014703355,0.028679709,0.1257476,0.126560609,0.645696294,1.00641039,-0.51431525,1.243201505,0.052552689
1092,1,-0.167544752,0.973021473,-0.081995194,0.014677642,1.45241638,1.168611941,2.801482672,2.653162067,-0.097085912,0.806921644,0.029586336
1093,0,-0.484451684,0.978865516,-0.002700354,0.018695611,0.204751108,0.254023078,0.884300323,1.180497356,-0.520726673,1.144329783,-0.01205213
1094,0,0.489610699,1.031894925,0.001249814,0.017860714,2.193617304,1.503243082,1.653849219,1.59571302,0.191813083,1.034708933,0.040244253
1095,0,-0.154786872,1.096329594,-0.014680926,-0.027963755,0.573493906,0.589238425,0.392413306,0.440775202,0.09585476,0.866488138,0.052877495
1096,0,-0.358937367,1.176522172,-0.00064665,-0.038722752,0.169897358,0.150535229,0.784817999,0.942616166,-0.622859762,0.924424476,-0.010881881
1097,0,0.202761721,0.914015078,-0.070495377,-0.015549675,0.495282909,0.512667388,1.153798923,1.357964334,0.154489915,1.014199869,-0.011927813
1098,0,-0.279303146,1.074512148,-0.014918235,-0.348102209,1.094239976,1.073784106,0.366138115,0.76620517,-0.497561745,0.828264642,-0.030157195
1099,0,-0.653268446,0.928346609,0.009241207,-11.71766275,0.114756157,0.108660754,1.02025944,1.48101606,-1.1629395,1.09359584,0.023822356
1100,0,0.596570504,1.104170739,-0.027789013,-0.066663757,0.512728986,0.490509281,2.646406814,2.628885548,0.414171929,1.110107874,0.01225799
1101,0,-0.091545691,0.948832373,0.078031482,0.019767472,2.401305378,1.476942322,1.485499863,1.834968604,-0.076201329,1.180288903,0.024239011
1102,0,0.596967833,0.865298303,0.051650973,-0.00135075,1.509431776,1.533613765,2.782892816,2.669205387,0.45269692,0.587781718,-0.003019658
1103,0,-0.883642692,0.84059399,0.036185886,0.019200719,0.535322866,0.638300204,0.606297648,0.985637096,-0.856679911,0.892804988,-0.043661352
1104,1,0.176974294,1.213411151,0.017500131,0.109390452,2.199501655,2.417735855,0.608809464,1.285109503,0.363485952,1.131242385,0.027453969
1105,0,-0.191305023,1.098365434,-0.007556508,0.00453978,0.383951994,0.323323439,0.518291698,0.425841531,-0.488648744,1.082672515,0.03922459
1106,0,-0.035416053,0.854596015,-0.0802534,0.042522336,1.653600646,1.740563557,0.611855635,1.177371636,0.011113096,0.91713084,0.015841451
1107,1,0.117921926,0.964627527,0.013833132,3.30386391,0.444293499,0.357538404,1.329298232,1.307248413,-0.197723628,1.309032871,0.000530811
1108,0,0.24577475,1.12807879,-0.058293164,0.010717812,1.237490383,1.240198889,0.646799113,0.69004011,0.617296974,0.850413039,-0.004774379
1109,0,0.189461619,1.028037261,0.025477793,0.097854537,4.399186921,4.081217355,0.925484309,1.224370704,0.293936141,0.905634241,0.005779119
1110,0,0.280495943,1.123697069,0.024606326,0.087817989,1.748584413,1.329833479,1.97441768,1.826629518,0.387149864,0.742676734,0.015314714
1111,1,0.034305128,1.074613769,0.023998552,0.026666615,0.637269369,0.762406886,1.40045626,1.308122591,0.172870862,0.976567222,-0.014692134
1112,1,0.354878269,0.994777484,-0.03573008,-0.000355685,3.610169815,3.201835579,1.752307246,1.544076163,0.35446648,1.099560536,-0.014499055
1113,1,0.048920775,0.947786244,0.068312755,0.350502208,1.533921173,1.862201516,0.83734634,0.663897662,0.31714265,0.910309226,0.00994948
1114,0,-0.520020161,0.886621031,-0.01039265,-0.014544541,0.917669619,1.032548039,0.709620983,0.529082571,-0.550619433,0.710967653,0.003004628
1115,0,0.264419407,1.093452705,-0.070170912,0.013254634,2.440100375,1.499728843,1.325059206,1.632761499,0.42607614,1.31362312,0.038847638
1116,0,0.398549245,1.040466722,0.062270742,-0.021809932,0.457522239,0.363980924,1.273971177,1.171152634,0.394586114,1.00416717,-0.025250376
1117,0,-0.136016632,1.107491232,-0.04100373,-0.009380419,3.189952141,2.862599769,1.487970603,1.295162379,0.267092391,0.835446279,0.011259082
1118,0,1.005608268,0.938433719,-0.061791121,-0.084612078,6.426123707,7.443060322,2.586784626,2.269341656,1.264692284,1.152334532,0.006085597
1119,0,-0.582887563,1.111149133,0.028308555,-0.008652049,0.340974935,0.455643884,0.09627684,0.182780285,-0.378517623,0.844285542,-0.033170855
1120,0,-0.231104312,1.032590242,-0.005068346,-0.019602177,0.264503671,0.318729654,0.952919759,0.912287808,-0.839267539,0.868419672,-0.015997584
1121,0,0.60249908,1.032377234,0.0632409,0.016051765,3.379561252,3.373870815,0.649940034,0.651583983,0.21299754,0.88306058,-0.035154646
1122,0,0.880677118,1.033356564,-0.111339083,-0.002424447,1.900395258,2.076517746,2.691611711,2.913744932,0.585762991,0.988167858,-0.008081489
1123,0,-0.142742595,1.059091832,-0.003497244,0.081276161,0.404072715,0.273230637,0.47512703,0.176900356,0.30902473,1.094861293,0.003269551
1124,0,0.478478218,1.024612687,0.027362759,-0.008977083,1.309374795,1.816161771,1.576771071,1.284926644,0.423716224,0.778555314,0.009358785
1125,0,-0.97936198,0.925460773,-0.022810602,0.014297078,1.182585915,1.148164621,0.362588904,0.461942805,-1.21452469,0.938177302,-0.002307907
1126,0,0.18782843,0.943239009,-0.02387658,0.018929027,0.817756038,0.727167356,1.626691545,1.616927072,0.219479024,0.69812332,-0.052699974
1127,0,0.002882889,1.066865238,-0.025176931,-0.024709604,0.720268126,0.536644461,0.703003768,0.945916254,0.146290787,1.154424249,0.03671113
1128,0,-0.390882021,0.849021411,0.007913741,0.012391588,1.909199971,1.960269546,0.842401255,1.207446286,0.036077366,0.988209533,0.04944635
1129,0,-0.171878071,0.836713525,0.000467039,0.014899863,0.790975494,0.749892948,0.92481592,0.914352384,-0.090981594,1.077762531,0.014211831
1130,0,0.121372585,0.845881511,0.009234373,-0.000625005,1.116621713,1.086920105,0.606398074,0.49969795,-0.170790926,1.22447824,0.012893658
1131,0,0.214408361,0.834303044,-0.018351684,-0.020616193,2.055475618,1.737487018,1.063847344,1.361285467,0.503932545,1.171922017,-0.027291034
1132,0,-0.571835837,1.102608451,0.078232983,0.050415497,1.423612028,1.258804361,0.724727066,0.339598885,-0.517635618,0.96514489,-0.021004099
1133,0,-0.389697082,1.021043161,0.021469267,0.035339221,0.295893237,0.285936233,0.883839332,0.515778604,-0.203597218,1.387018206,-0.025946913
1134,0,-0.318678343,0.941536568,-0.030335539,0.007208662,1.850972156,2.524443258,0.352801669,0.175696189,-0.667513109,0.97708279,0.00842025
1135,0,0.438229817,1.137165483,-0.029593903,0.024176254,0.92337965,0.962425801,1.729458442,1.934790379,0.908099552,1.472027539,-0.020995997
1136,0,-0.227066955,1.152952202,-0.024038802,0.017835734,0.495835536,0.49137917,0.636847727,0.665780413,-0.260778275,1.395914851,0.009725688
1137,1,0.678228696,0.947244625,-0.009917793,-0.005240441,0.843258652,0.644853659,3.695193242,3.368812271,0.270931181,1.427244756,0.043329623
1138,0,-0.420638164,0.944022979,0.047627781,0.041360219,0.678243466,0.800236982,0.874588584,1.415037172,-0.265463452,0.997709524,-0.012839842
1139,0,-0.595066463,0.998030813,-0.045529413,0.009363542,1.043390173,1.042522779,0.929941857,1.244646595,-0.433351832,1.110925835,-0.052524206
1140,0,-0.328476436,1.107509431,0.052645252,-0.060326162,0.249338223,0.229808276,0.512221194,0.466898289,-0.208325819,0.824393902,-0.030431162
1141,0,0.078583862,1.001336353,-0.078457824,-0.00123806,2.026210469,2.24461957,1.326419882,1.316820117,0.220656011,0.908770728,-0.000736289
1142,0,0.201769251,0.996921343,0.029335723,0.00694326,10.05182855,8.267938521,2.013987549,1.883138025,0.282007727,1.102860417,0.023327152
1143,0,0.307478804,0.988038093,0.052928588,-0.051023124,0.767199149,0.899951718,1.070456231,1.189463581,0.362849017,1.321260031,-0.062327929
1144,0,0.096981811,0.958807014,0.035628872,0.309073264,0.788438246,0.860579409,1.222642288,1.182037276,0.05144826,1.273451769,-0.030788051
1145,0,-0.102099961,1.184353036,0.068701722,-0.02452692,1.077767664,1.200110587,1.152410184,1.408692494,-0.308458711,0.78225408,-0.016639463
1146,0,0.567147454,0.975938659,-0.066278495,0.013699172,0.826130794,0.687467925,3.227924607,3.596982032,0.627110299,0.861742755,0.023314262
1147,0,-0.17842734,0.868336636,-0.017165297,-0.011295297,0.488343479,0.437458312,1.520980485,1.264204758,-0.012795641,0.829342057,0.013088938
1148,0,0.223713013,1.076979403,0.025617268,-0.144516649,0.493158536,0.456577401,2.226594343,2.474946647,-0.048317621,0.796232502,0.012655431
1149,0,0.37952724,0.809204899,0.055585672,-0.025290632,2.405759254,2.795797682,1.239165062,1.734147659,0.341171168,1.198588957,-0.027440014
1150,0,0.532450076,1.044862358,-0.04242429,0.016420365,0.368223171,0.459825776,2.713439986,2.783369567,0.502530802,1.105787232,-0.008671448
1151,0,-0.151750887,0.913605001,0.027120671,0.009415353,1.600221828,1.73445166,0.438689426,0.439994465,-0.027939091,1.00531165,0.009389424
1152,0,-0.423576993,1.153055517,-0.030020726,0.00480333,0.1620673,0.110793164,0.345900852,0.441482174,-0.348101382,0.87772433,0.000543038
1153,0,-0.171136856,0.919446363,0.053899738,0.001142063,3.031723743,2.994433904,0.464477501,0.241168177,-0.290397883,1.032503736,-0.002440293
1154,0,-1.010221765,0.983524527,0.007365291,0.002791189,0.291737662,0.220915984,0.493440106,0.60880019,-1.152119256,0.945947138,-0.035122916
1155,0,-0.415422027,1.067538372,0.017956408,-0.005423398,0.520506567,0.801909702,0.324744252,0.407868213,-0.876340531,1.130510641,-0.006568155
1156,0,-0.511951235,0.956359874,-0.052349363,0.000966949,1.205810599,1.408858367,0.322365702,0.046407849,-0.267367992,1.019063146,-0.016772707
1157,1,-0.318193196,1.039170217,0.082502862,0.01757815,1.079425721,0.668891603,0.491623979,0.473674102,0.064565016,0.751909371,0.045943445
1158,1,0.487742821,0.970151027,0.006375395,0.167596552,0.617026389,0.619643243,2.419493013,2.276059129,0.608696481,1.131740181,0.030663054
1159,0,-0.543403193,0.970491116,-0.017043396,-0.022886963,0.268462981,0.2524282,0.476903481,0.393628843,-0.336545036,0.889210402,-0.014861288
1160,0,0.33801788,1.054275538,0.003985469,0.022947171,16.87731607,13.61429085,2.657155658,2.957304576,0.410665679,1.397606929,0.027169935
1161,1,-0.252037865,0.847858628,0.019097998,0.086568985,0.750037705,0.619118335,0.808659228,0.786359619,-0.640216637,1.51546423,-0.05682521
1162,1,0.231979217,1.094653656,0.003013101,0.018111281,0.900557262,0.682302195,0.814025714,0.94460812,0.396671443,1.046271116,-0.004829789
1163,0,-0.425998993,1.042187735,-0.047978674,0.072835828,0.306812839,0.27198631,0.57231521,0.79846517,-0.421069642,0.786907774,-0.011718566
1164,0,0.030369658,0.875137364,-0.068520687,-1.150737883,1.47292121,1.685756468,0.734222991,1.039698084,-0.236865131,1.199609686,-0.014240408
1165,0,0.215680973,0.997159689,-0.02093498,-0.012229638,1.10619952,1.008317908,1.489971152,0.739930767,-0.038994338,1.034199838,0.025327112
1166,0,-0.244982983,0.974259054,-0.000700487,0.03412158,1.377875293,1.529014813,1.242372416,1.134240157,0.156365025,0.893313602,0.024004832
1167,0,-0.098798382,1.003889399,0.002601667,0.032967197,0.355091233,0.340604613,0.521817222,0.760248762,0.092275287,0.899500855,-0.010229892
1168,0,-0.250988741,1.094509435,-0.027848165,-0.008548817,1.770011228,1.628616769,0.805709456,0.894292868,-0.582983822,1.087014038,0.033901332
1169,0,-0.173924692,1.049783061,0.06545542,0.005215744,0.226362648,0.197973111,0.590039701,0.931341596,-0.751309654,1.338606192,-0.000869364
1170,0,0.426942045,1.165441517,-0.0843918,-2.027477615,2.070782099,2.37936731,2.195424521,1.881852353,0.13122423,0.770204188,0.031329368
1171,0,-0.229079971,0.958278611,-0.055629813,0.057540755,0.678878295,0.824989624,0.489594368,0.533943662,-0.006795361,1.230781163,-0.004855172
1172,1,-0.388683454,0.948859437,0.005664289,0.102522025,0.23191393,0.185448293,0.571738844,0.477008721,-0.026937889,1.221977109,-0.008216626
1173,0,0.77659048,0.939622051,-0.008953878,-0.052554958,0.231712141,0.167717409,2.037826869,1.764212626,0.503502511,0.936989163,0.041342008
1174,1,-0.452188401,0.831512605,-0.025383444,0.030785581,1.454312671,1.238128902,0.658527078,0.831353783,-0.374721017,0.904584704,0.029756291
1175,0,-0.271095851,0.935442081,-0.034269796,-0.176607969,0.635545183,0.531167832,0.846997943,1.321705161,-0.49140442,1.018825205,-0.018421359
1176,0,0.119035554,0.906838144,-0.009697312,0.049131768,0.564954813,0.709184729,0.619214502,0.580700516,0.459008416,1.10916125,-0.02231007
1177,0,-0.242831335,0.936302172,-0.066226315,-0.041292559,0.178176593,0.090163165,0.909439265,0.725312638,-0.204975407,1.0648871,-0.022769367
1178,0,-0.036840332,0.899568484,0.009795257,-0.004552227,2.442574115,2.259307408,0.335516889,0.402273967,-0.284619299,0.951707008,-0.012530773
1179,0,0.217433471,1.015351098,-0.038903491,-0.00901279,0.926733241,1.181063049,2.022305209,2.445764598,-0.092903237,1.063643947,0.004055632
1180,0,-0.364479154,0.936990661,0.045900322,0.03705285,2.537704786,2.08946534,0.251156258,0.488679918,-0.581294104,0.957316048,0.041467707
1181,0,0.217085748,1.098332784,-0.088438513,-0.074433765,0.490282277,0.508331152,0.927273416,1.087012949,-0.132258299,0.910910325,0.009399501
1182,0,0.021620248,1.095647744,0.015038912,0.013997112,1.84047026,2.302695244,0.722746559,0.563234953,-0.065564188,1.241884598,0.023757701
1183,0,0.297227675,1.055832354,-0.013829003,-0.006061315,2.272443304,2.192157093,0.955049117,0.459095969,0.240959652,0.782686146,0.098748714
1184,0,-0.645290728,0.974317383,0.00862865,0.004730665,1.047313248,0.907575183,0.662172829,0.377363488,-0.627197143,0.929904279,0.023803294
1185,0,-0.439062635,0.944444443,0.011680855,0.004674461,0.062826117,0.090377604,0.511153545,0.724510926,-0.166719304,0.890733129,0.000378393
1186,0,-1.118529392,0.998938751,-0.002245861,-0.014117451,0.131689267,0.101207533,0.313568998,0.532074832,-1.101204069,1.1330202,0.011169477
1187,0,0.305721408,0.865700439,0.065156373,-0.096035839,4.017513247,3.840157198,0.844521185,0.755667295,0.386170467,1.160002811,0.027562363
1188,0,-0.312764721,0.822228526,-0.049091767,0.029856468,1.85707555,1.601953463,2.157939564,1.948782501,-0.306398108,0.662381568,0.019280769
1189,0,0.215489269,1.131728196,0.020233488,-0.011219232,0.680329174,0.781102227,2.301560944,2.42554387,0.184716604,1.041838114,0.043179424
1190,0,0.117877413,0.938370922,0.027363159,-0.04786015,0.63463761,0.825384247,1.721691215,2.008691274,0.295935569,1.005960766,-0.013111464
1191,0,-0.29861433,0.987566362,0.0077648,0.010419566,0.291843179,0.302371004,1.095202362,0.575264039,-0.938366515,0.970197354,0.012685838
1192,1,0.079637502,1.158361922,-0.008657718,-0.024715961,2.068639425,2.097221263,1.4515284,1.72064472,0.20579681,0.938167446,-0.063672424
1193,0,-0.334462983,0.964739465,0.034107075,0.035372232,0.06034129,0.05196542,0.745820539,0.58452168,-0.447656642,1.027450751,0.024000039
1194,0,-0.164680316,0.950444958,0.008124604,-0.000962015,0.388301772,0.360104012,0.656082817,0.650980987,-0.044388612,0.860975499,-0.024356222
1195,0,-0.728530417,0.876898517,0.023688223,-0.014279939,2.442161547,2.407153336,0.49887018,0.637035707,-0.42600611,0.765966489,-0.054941876
1196,0,-0.169734352,0.855911972,0.013676189,0.011150168,0.667032583,0.63139176,1.286227405,1.020243909,0.089891952,0.839649288,-0.028288216
1197,0,-0.949111846,1.041705559,-0.080665049,0.011485114,0.536233543,0.720277075,0.180487505,0.506179297,-1.181820939,0.922778664,-0.002633401
1198,0,0.058635389,0.89400629,-0.07011624,0.021457689,0.617486086,0.425227197,0.858230061,0.631221522,0.527480579,0.875280365,0.034392675
1199,0,-0.269324962,0.96419301,-0.05244051,0.040556117,0.066880826,0.066723936,0.684643454,0.582807645,-0.465346076,0.909124364,-0.002509783
1200,1,0.430590372,1.002370363,0.032166581,-0.329173232,1.166542162,1.267049696,2.059764351,2.350247801,0.629498852,0.844125924,0.011973409
1201,0,-0.095378778,0.935066687,0.020336262,0.027201326,0.551906421,0.732303248,0.503356535,0.402332796,-0.073403372,0.806838008,0.026879509
1202,1,0.226477888,1.055175157,0.011483712,0.275247457,3.544008267,2.276502665,3.709749835,3.902055734,0.205581954,1.169932379,0.018422562
1203,0,0.22135041,0.971936372,0.04836832,-0.006775208,0.202220665,0.139951781,0.962231256,1.145721332,0.451553796,0.962653563,0.034858452
1204,0,-0.087155816,1.169266855,-0.024871568,0.003490708,0.821435314,0.588452852,1.194655966,1.386535443,0.460018088,0.993896745,0.013071936
1205,0,0.031217546,0.95485048,0.020489453,-0.002855774,1.383024752,1.286339752,0.7853891,0.501752791,-0.218168559,0.910836923,-0.060256244
1206,1,-0.160666674,0.9257045,-0.088139877,-0.062691501,0.806418526,0.838226285,0.645540603,0.600217368,0.018705507,0.886791442,0.057546286
1207,0,0.402534375,0.979830097,0.023095773,0.00269906,1.229709809,1.357492782,0.542227661,0.591463826,-0.201202082,0.925276545,0.024521984
1208,0,0.244893749,0.97407165,0.023155915,0.007967585,1.688479274,1.70432884,0.687502047,0.826950212,0.505942459,0.924582754,-0.002657836
1209,1,0.251404405,1.145326924,0.06910028,-0.076349513,0.725955069,0.797327507,1.204414512,0.91836307,0.614540225,1.598610329,0.032714158
1210,1,0.037935053,1.162051315,0.06758281,0.001450988,1.712016356,1.255947964,1.645051738,1.780420917,-0.008659375,0.600912133,0.00980816
1211,1,0.264473512,1.024736121,0.010397854,0.030078373,1.842582319,2.286349562,1.103425578,1.126933478,0.537050055,0.964513703,0.032204028
1212,1,-0.01741775,1.020525997,-0.034513283,0.01268299,1.983337693,2.617836218,0.357237843,0.781539354,0.165328754,1.118853524,-0.023372242
1213,1,-0.02261889,1.092488506,0.006198275,0.005524449,0.664283957,0.72900958,1.390734864,1.063913148,0.04381335,1.041561986,-0.008154957
1214,0,0.014830841,0.892459017,-0.028802527,0.000585975,0.756363335,0.784161402,1.475783892,1.298649425,0.288173262,1.119643131,0.012944674
1215,0,-0.589481504,1.104892623,0.019313094,0.001452974,0.878048217,1.137071161,0.439057992,0.028903888,-0.826673034,1.18042918,0.027038894
1216,0,0.541300604,1.141158193,-0.043825907,0.01147338,5.543962411,4.065689162,2.289688003,2.39817969,0.46021861,1.173695526,0.011829539
1217,0,0.648564959,0.97471718,-0.039536003,-0.013273233,2.771122998,2.725811108,1.472383919,1.442094156,0.568815918,1.784395998,0.001387796
1218,0,0.377588048,1.194768348,0.010956991,-0.023757394,0.833864114,1.103888856,1.992208714,2.041877795,0.353434946,1.161902634,-0.043469186
1219,0,0.380767965,1.004596287,8.69211E-05,0.000733103,1.075786755,0.926001292,1.941944071,1.869603831,0.413993939,0.823569344,-0.037699118
1220,0,-0.26902041,1.031500391,-0.036469889,-0.07599073,0.945037818,0.855950922,0.405353293,0.660460517,-0.941572732,0.943109832,0.049534699
1221,0,0.611041883,0.929256582,-0.043598354,-0.174700086,0.862357999,0.864407498,1.055296103,0.805161142,0.551127407,0.78500661,0.012029825
1222,0,0.457121123,0.809577858,0.031184348,-0.021391485,2.297775329,2.808787383,2.209079885,2.541733043,0.535136257,0.885011409,0.051763725
1223,0,-0.39223606,0.979684352,-0.016738594,0.001355711,0.157753658,0.158550777,0.665056478,0.687665863,-0.622836031,0.710647445,-0.025680989
1224,0,-0.123937533,1.028510427,-0.007804866,-0.005058484,0.599812073,0.604733457,1.307133038,1.60818216,0.01182676,1.093520762,0.023203008
1225,0,-0.106547034,1.020646913,-0.070289947,-0.000502488,0.688239853,0.751941615,1.450023197,1.413608301,0.008300966,1.200281323,0.015017233
1226,0,0.003116305,0.948305372,0.033148313,-0.005320884,0.340632252,0.350918815,1.468711794,1.364551837,-0.170703721,0.89717517,0.065413924
1227,0,-0.540333534,1.035386481,-0.0221977,0.025690262,2.744414337,2.189149844,0.489283698,0.056427828,-0.385080784,1.016498787,-0.048116344
1228,0,-0.015008836,0.969447418,0.063496624,0.214655185,2.403224559,1.944720678,1.120071686,0.974311167,0.262827508,1.107680599,0.042782054
1229,1,-0.247954519,1.223554618,0.071388739,-0.039673027,2.725113113,2.480261482,0.252225491,0.119995665,-0.231926276,0.697079296,0.013836083
1230,0,0.352248765,0.920176366,-0.069509932,0.011041666,0.800101911,0.739165285,1.911499506,2.042804884,-0.113035566,1.035819047,0.034084631
1231,0,-0.502492637,1.142998342,-0.046308314,0.02698316,0.993950933,1.123513386,0.856189436,0.976633829,-0.62236393,0.706036996,0.04778802
1232,0,-0.240448672,1.080260761,-0.013557258,0.005487194,1.355209749,1.323126422,0.836985267,0.463776868,-0.168089445,1.223521977,0.029176547
1233,0,-0.803849899,0.898495852,-0.005697618,-0.025375385,0.129265538,0.119980207,0.320783542,-0.282845605,-0.423174497,0.847357465,0.028609316
1234,0,0.747288364,1.047043765,0.028820295,0.056405412,3.268314619,3.915437004,1.540378625,1.965031737,0.744939332,1.231306655,0.043281526
1235,1,-0.035287866,1.019456466,0.000590949,0.754841306,3.460850537,3.357681776,2.830217733,2.383971567,-0.028150506,0.932889796,-0.01246824
1236,0,-0.238778009,1.115412058,-0.039344163,-0.005056231,0.116446809,0.12312528,0.569888848,0.528550481,-0.18643669,1.050770215,-0.008501285
1237,0,-0.076430497,1.064975213,-0.01549436,-0.042216336,1.961537609,1.8142293,1.136505845,1.275786904,0.131269812,0.973977445,-0.03219798
1238,0,-0.219249536,1.060646885,-0.019543994,0.026993639,1.162586903,1.384523437,0.827655676,0.994550372,-0.040760027,1.322136267,0.038194495
1239,1,0.255243062,1.077094948,-0.014957815,0.013874103,3.364981688,3.691531629,0.93655601,1.157619659,0.656396734,1.184236538,0.025213846
1240,1,0.398783825,0.920293967,-0.006346597,-0.009583788,3.250862184,2.757699394,1.025180553,0.953639031,-0.388646382,1.030103256,0.039904699
1241,0,-1.122762209,1.063161094,0.012723211,0.205935038,0.279107219,0.252191972,0.236941046,0.07023849,-0.992557527,1.118484969,0.06341382
1242,0,-0.195187084,0.937719734,0.00896082,-0.002944852,0.766236962,0.858972319,0.672100228,0.415200864,-0.15930084,1.658451,0.051214983
1243,0,-0.093145817,1.079703269,-0.012764379,0.052755803,1.428140269,1.436784416,0.557708098,0.438909661,0.015104889,1.088678455,-0.023384687
1244,0,-0.809788881,1.021085926,0.018273659,-0.013849143,0.507757216,0.504922764,0.471886344,0.767375301,-1.100893258,0.638796835,0.034742941
1245,0,-0.467977699,1.221786663,-0.024774913,0.034245118,0.109735473,0.121666634,1.227382071,1.38598378,-0.725687216,1.072603188,0.012971443
1246,0,-0.744499025,1.175114195,-0.009494678,-0.027868037,0.461272996,0.544601721,0.438509283,0.73151376,-0.946621838,1.296921807,-0.04810355
1247,0,0.411600955,1.21218527,0.0422644,-0.067962161,1.22373626,1.326212066,0.993100096,1.03429768,0.171799935,0.861464609,0.064861056
1248,0,0.142398541,0.927825267,-0.028396708,-0.236450693,1.178214096,1.243285496,2.580980294,2.6440837,0.360460419,1.159322675,-0.026616277
1249,1,1.07867864,0.959145367,-0.004394115,0.02841983,3.079471436,2.891393677,7.651481458,7.596282576,0.83934762,0.879043912,-0.005141783
1250,1,0.039668137,0.858198259,-0.045829346,0.03185328,1.210839617,0.942469255,1.284079324,1.20151181,-0.027207994,0.980097146,0.082841078
1251,0,-0.262473405,1.023445146,0.048123163,-0.013189383,4.0915542,5.500806081,1.026502885,0.990283911,-0.554542217,0.879006208,0.040160217
1252,0,0.586851466,1.223779105,0.034720615,0.018325059,1.25372256,0.940493346,0.717533408,0.82342792,0.606338853,1.162675043,-0.024733285
1253,0,-0.306994195,1.029398378,-0.037652412,-0.174887632,4.100873469,4.259841913,0.362446444,0.387360394,-0.469897213,1.19503841,-0.016468856
1254,0,-0.131050965,1.192140911,-0.066087868,0.045651741,2.74187694,2.911036131,0.73036501,1.353527631,-0.344699061,1.272254168,0.040345881
1255,0,-0.600111464,1.061011921,0.050618999,-0.034975928,0.737408053,0.665853921,0.307250787,0.187869972,-0.409696844,0.810007351,-0.008000932
1256,0,-0.825476221,0.902668922,-0.045201769,-0.034650755,0.493451025,0.357620617,0.298114032,0.428108273,-0.910687618,1.064047822,-0.01043624
1257,0,-0.034849911,0.974127358,0.017864367,0.011952318,2.199750955,1.973190668,1.116354917,1.121543507,-0.892421732,1.383165891,0.025147605
